Publisher Name,Series Name,Volume,Full Title,Title,Issue Number,Release Date,Box,Proposed Box,Event,In Collection,In Wish List,Pull,Marked Read,Copies Owned,My Rating,Media Format,Price Paid,Date Purchased,Condition,Notes,Tags,Storage Box,Owner,Purchase Store,Signature,Slabbing,Grading,Grading Company,Equivalant Comic Book Size Per Issue,Equivalant Comic Book Size,Story Arc,Image Link
Marvel Comics,Web of Spider-Man (Vol. 1) (1984 - 1995),1,Web of Spider-Man #106,Web of Spider-Man,106,9/7/1993,2,2,The Infinity Crusade,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #1,What If...?,1,3/21/1989,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #6,What If...?,6,8/15/1989,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #12,What If...?,12,4/1/1990,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #24,What If...?,24,2/19/1991,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #25,What If...?,25,3/21/1991,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #31,What If...?,31,9/17/1991,,14,Acts of Vengeance,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #46,What If...?,46,2/1/1993,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #47,What If...?,47,3/1/1993,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #77,What If...?,77,9/1/1995,9,9,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #87,What If...?,87,7/1/1996,9,9,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #89,What If...?,89,9/1/1996,9,9,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? (Vol. 2) (1989 - 2010),2,What If...? #90,What If...?,90,10/1/1996,9,9,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What If...? Special (1988),1,What If...? Special #1,What If...? Special,1,2/2/1988,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #1,What The--?!,1,4/26/1988,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #2,What The--?!,2,5/5/1988,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #3,What The--?!,3,6/7/1988,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #4,What The--?!,4,7/5/1988,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #5,What The--?!,5,7/5/1989,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #6,What The--?!,6,1/3/1990,14,14,Acts of Vengeance,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #7,What The--?!,7,4/4/1990,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #8,What The--?!,8,5/1/1990,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #9,What The--?!,9,10/3/1990,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #11,What The--?!,11,3/1/1991,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #12,What The--?!,12,3/26/1991,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #13,What The--?!,13,7/1/1991,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #14,What The--?!,14,9/1/1991,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,What The--?! (1988 - 1993),1,What The--?! #16,What The--?!,16,1/1/1992,9,9,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #1,Wolfpack,1,8/1/1988,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #2,Wolfpack,2,9/1/1988,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #3,Wolfpack,3,10/1/1988,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #4,Wolfpack,4,11/1/1988,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #5,Wolfpack,5,12/1/1988,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #6,Wolfpack,6,1/6/1989,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #7,Wolfpack,7,2/1/1989,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #8,Wolfpack,8,3/1/1989,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #9,Wolfpack,9,4/1/1989,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #10,Wolfpack,10,5/1/1989,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #11,Wolfpack,11,6/1/1989,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolfpack (1988 - 1989),1,Wolfpack #12,Wolfpack,12,7/1/1989,15,15,,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 1) (1982),1,Wolverine #1,Wolverine,1,6/1/1982,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 1) (1982),1,Wolverine #2,Wolverine,2,6/29/1982,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 1) (1982),1,Wolverine #3,Wolverine,3,8/3/1982,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 1) (1982),1,Wolverine #4,Wolverine,4,8/31/1982,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #1,Wolverine,1,7/12/1988,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #2,Wolverine,2,8/9/1988,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #3,Wolverine,3,9/13/1988,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #4,Wolverine,4,10/11/1988,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #5,Wolverine,5,11/8/1988,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #6,Wolverine,6,12/13/1988,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #7,Wolverine,7,1/10/1989,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #8,Wolverine,8,2/14/1989,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #9,Wolverine,9,3/14/1989,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #10,Wolverine,10,4/11/1989,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #11,Wolverine,11,5/9/1989,15,15,The Gehenna Stone Affair,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #12,Wolverine,12,5/23/1989,15,15,The Gehenna Stone Affair,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #13,Wolverine,13,6/13/1989,15,15,The Gehenna Stone Affair,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #14,Wolverine,14,6/27/1989,15,15,The Gehenna Stone Affair,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #15,Wolverine,15,7/11/1989,15,15,The Gehenna Stone Affair,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #16,Wolverine,16,7/25/1989,15,15,The Gehenna Stone Affair,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #17,Wolverine,17,8/8/1989,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #18,Wolverine,18,9/12/1989,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #19,Wolverine,19,10/10/1989,14,14,Acts of Vengeance,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #20,Wolverine,20,11/14/1989,14,14,Acts of Vengeance,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #21,Wolverine,21,12/12/1989,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #22,Wolverine,22,1/9/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #23,Wolverine,23,2/13/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #24,Wolverine,24,3/13/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #25,Wolverine,25,4/10/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #26,Wolverine,26,5/8/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #27,Wolverine,27,5/22/1990,15,15,The Lazarus Project,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #28,Wolverine,28,6/12/1990,,15,The Lazarus Project,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #29,Wolverine,29,6/26/1990,,15,The Lazarus Project,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #30,Wolverine,30,7/10/1990,15,15,The Lazarus Project,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #31,Wolverine,31,7/24/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #32,Wolverine,32,8/14/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #33,Wolverine,33,9/11/1990,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #34,Wolverine,34,10/9/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #35,Wolverine,35,11/13/1990,15,15,,1,0,0,1,1,,Print,2.99,2026-01-15,,,,,,Comic Kingdom,,0,0.0,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #36,Wolverine,36,12/11/1990,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #37,Wolverine,37,1/8/1991,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #38,Wolverine,38,2/12/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #39,Wolverine,39,3/12/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #40,Wolverine,40,4/9/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #41,Wolverine,41,5/14/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #42,Wolverine,42,5/28/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #43,Wolverine,43,6/11/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #44,Wolverine,44,6/25/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #45,Wolverine,45,7/9/1991,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #46,Wolverine,46,7/23/1991,15,15,,1,0,0,1,1,,Print,2.99,2026-01-15,,,,,,Comic Kingdom ,,0,0.0,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #47,Wolverine,47,8/13/1991,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #48,Wolverine,48,9/10/1991,,15,Shiva Scenario,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #49,Wolverine,49,10/8/1991,,15,Shiva Scenario,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #50,Wolverine,50,11/12/1991,,15,Shiva Scenario,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #51,Wolverine,51,12/10/1991,,15,The Crunch Conundrum,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #52,Wolverine,52,1/14/1992,,15,The Crunch Conundrum,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #53,Wolverine,53,2/11/1992,,15,The Crunch Conundrum,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #54,Wolverine,54,3/10/1992,,15,The Crunch Conundrum,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #55,Wolverine,55,4/14/1992,15,15,The Crunch Conundrum,1,0,0,0,1,,Print,2.99,2026-01-15,,,,,,Comic Kingdom,,0,0.0,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #56,Wolverine,56,5/12/1992,15,15,The Crunch Conundrum,1,0,0,0,1,,Print,2.99,2026-01-15,,,,,,Comic Kingdom,,0,0.0,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #57,Wolverine,57,5/26/1992,,15,The Crunch Conundrum,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #58,Wolverine,58,6/9/1992,15,15,The Crunch Conundrum,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #59,Wolverine,59,6/23/1992,,15,The Crunch Conundrum,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #60,Wolverine,60,7/14/1992,15,15,The Crunch Conundrum,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #61,Wolverine,61,7/28/1992,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #62,Wolverine,62,8/11/1992,15,15,,1,0,0,1,1,,Print,2.99,2026-01-15,,,,,,Comic Kingdom,,0,0.0,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #63,Wolverine,63,9/8/1992,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #64,Wolverine,64,10/13/1992,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #65,Wolverine,65,11/10/1992,15,15,,1,0,0,1,1,,Print,2.99,2026-01-15,,,,,,Comic Kingdom,,0,0.0,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #66,Wolverine,66,12/8/1992,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #67,Wolverine,67,1/12/1993,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #68,Wolverine,68,2/9/1993,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #69,Wolverine,69,3/9/1993,,,,0,1,0,0,0,,Print,,,,,,,,,,,,,1,0,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #70,Wolverine,70,4/13/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #71,Wolverine,71,5/11/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #72,Wolverine,72,6/8/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #73,Wolverine,73,7/13/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #74,Wolverine,74,8/10/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #75,Wolverine,75,9/14/1993,1,1,Fatal Attractions,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #76,Wolverine,76,10/12/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #77,Wolverine,77,11/9/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #78,Wolverine,78,12/14/1993,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #79,Wolverine,79,2/8/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #80,Wolverine,80,2/22/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #81,Wolverine,81,3/8/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #82,Wolverine,82,4/26/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #83,Wolverine,83,5/17/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #84,Wolverine,84,6/14/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #85,Wolverine,85,7/12/1994,1,1,Phalanx Covenant,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #86,Wolverine,86,8/9/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #87,Wolverine,87,9/13/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #88,Wolverine,88,10/11/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #89,Wolverine,89,11/8/1994,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #90,Wolverine,90,12/13/1994,6,6,Age of Apocalypse,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #91,Wolverine,91,5/30/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #92,Wolverine,92,7/4/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #93,Wolverine,93,8/3/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine Annual '95,Wolverine Annual '95,1,8/3/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #94,Wolverine,94,8/31/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #95,Wolverine,95,9/28/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #96,Wolverine,96,10/26/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #97,Wolverine,97,11/30/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #98,Wolverine,98,12/28/1995,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #99,Wolverine,99,1/25/1996,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #100,Wolverine,100,3/7/1996,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #101,Wolverine,101,3/27/1996,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #102,Wolverine,102,4/24/1996,15,15,,1,0,0,1,1,,Print,,,,,,,,,,,,,1,1,,
Marvel Comics,Wolverine (Vol. 2) (1988 - 2003),2,Wolverine #103,Wolverine,103,5/30/1996,6,6,Onslaught,1,0,0,0,1,,Print,,,,,,,,,,,,,1,1,,
